resource,noun,verb,condition,sequence,talker,refNoun,refVerb,refCond,en,he,comments
41,3,5,7,1,99,82,8,0,"""The Baron's daughter has been gone for years.""","""בת הברון נעדרת זה שנים רבות.""",
41,3,5,8,1,99,32,8,0,"""My name is Frederick."" ","""שמי פרדריק.""",
41,3,5,9,1,99,31,8,0,"""Karl is the gatekeeper. He is a good one to answer questions.""","""קארל הוא שומר הסף. הוא טוב בלענות לשאלות.""",
41,3,5,10,1,99,99,8,0,"""His name is Pierre.""","""קוראים לו פייר.""",
41,4,1,0,1,99,32,8,0,The light casts a welcome glow on such a moonless night.,הפנס מטיל אלומה של אור בחשכת הלילה הקודר נטול הירח.,
41,5,1,0,1,99,31,8,0,"The guard is dressed in worn, but neatly patched, clothing.  He has obviously spent a lot of time maintaining that magnificent mustache.  (But you'd better not mention his bald spot.)   ",השומר לבוש בבגדים בלויים אך מסודרים למשעי. הוא בבירור מבלה שעות ארוכות בסלסול שפמו המרהיב. (אך שלא תעז להזכיר את קרחתו הבוהקת.),
41,5,2,4,1,99,0,8,0,Baron,ברון,
41,5,2,5,1,99,100,8,0,Barracks,מחנה צבא,
41,5,2,6,1,99,31,8,0,Castle,טירה,
41,5,2,7,1,99,110,8,0,Daughter,בת,
41,5,2,9,1,99,114,8,0,Karl,קארל,
41,5,2,11,1,99,115,8,0,Bald spot,קרחת,
41,5,2,12,1,99,70,8,0,Name,שם,
41,5,2,13,1,99,110,8,0,Name,שם,
41,5,2,14,1,99,109,8,0,"""I'm not talking to you."" ","""אני לא מדבר איתך.""",
41,5,4,0,1,99,44,8,0,Better not touch the guards.  They look tough.,לא כדאי לגעת בשומרים. הם נראים חזקים.,
41,5,5,4,1,99,107,8,0,"""No one enters the castle without the Baron's permission.""","""אף אחד לא נכנס לטירה ללא אישור מפורש מהברון.""",
41,5,5,5,1,99,115,8,0,"""The barracks are off to my right, but you have no business going there.""","""מחנה הצבא נמצא מימיני, אולם אין לך מה לחפש שם.""",
41,5,5,6,1,99,114,8,0,This is the castle of the Baron Stefan von Spielburg.,"""זוהי טירתו של הברון סטפן פון שפילברג.""",
41,5,5,7,1,99,46,8,0,"""The Baron's daughter has been gone for years.""","""בת הברון נעדרת זה שנים רבות.""",
41,5,5,9,1,99,97,8,0,"""Why don't you ask Karl?""","""למה שלא תשאל את קארל?""",
41,5,5,11,1,99,32,8,0,"""Don't get me mad.""","""אל תרגיז אותי.""",
41,5,5,12,1,99,32,8,0,"""His name is Frederick."" ","""קוראים לו פרדריק.""",
41,5,5,13,1,99,32,8,0,"""My name is Pierre.""","""שמי פייר.""",
41,6,1,0,1,99,32,8,0,"The guards look to be middle-aged, but in good physical condition.  Their clothing is faded and patched.  Even the horns look dull.","השומרים נראים בגיל העמידה, אבל בכושר גופני מעולה. בגדיהם דהויים ומוטלאים. אפילו החצוצרות נראות עלובות.",
41,7,59,0,1,99,32,8,0,"You realize, of course, that such actions will not only have you grabbed by guards, dragged to the dungeon, and brutally tortured, but that you probably won't be able to win this game if you perform them.","אתה מבין, מהר מאוד, כי כעונש על מעשים כאלה לא רק שהשומרים יתפסו אותך, יגררו אותך לבור הכלא, ויענו אותך בעינויים מחרידים, אלא גם לא תצליח לסיים את המשחק.",
41,8,0,15,1,99,31,8,0,The Baron von Spielburg and Baronet await you in the great hall.,"""הברון פון שפילבורג והבארונט ממתינים לך באולם הכניסה.""",
41,8,0,16,1,99,55,8,0,"After a wonderful meal with the Baron and his son, a peaceful night's sleep in a featherdown bed, and a filling breakfast in bed, you are ready to go adventuring once more.","אחרי ארוחה נהדרת עם הברון ובנו, שנת לילה עריבה במיטת אפריון, וארוחת בוקר מפנקת במיטה, אתה מוכן ומזומן להרפתקה חדשה ומסעירה.",
41,8,0,17,1,99,97,8,0,"""No one enters the castle without the Baron's permission.""","""אף אחד לא נכנס לטירה ללא אישור מפורש מהברון.""",
41,8,0,18,1,99,31,8,1,"""I'm Frederick.""",אני פרדריק.,
41,8,0,18,2,99,0,8,52,"""I'm Pierre."" ","""אני פייר.""",
41,8,0,19,1,99,32,8,52,"""No one enters the castle without the Baron's permission.""","""אף אחד לא נכנס לטירה ללא אישור מפורש מהברון.""",
41,8,1,0,1,99,82,8,59,"This is the central keep of Baron Stefan von Spielburg's castle.  The castle grounds look like no one has taken care of them.  The castle is still impressive close up, but it looks rather dirty. ","זהו המגדל הראשי בטירת הברון סטפן פון שפילבורג. שטחי הטירה מוזנחים ואיש אינו מטפל בהם. הטירה עדיין מצודדת ומרשימה, אך העזובה ניכרת מכל פינה.",
41,8,4,0,1,99,116,9,1,The castle walls are very high.  You judge that you would not be able to climb them.,חומות הטירה גבוהות מאוד. אתה מעריך שלא תצליח לטפס עליהם.,
41,8,52,0,1,99,31,9,2,You barely get to sleep when the guard on night patrol kicks you out.,אשמורות עיניך רק נעצמו כשלפתע מגיח שומר ממשמרת הלילה ובועט בך החוצה.,
41,9,1,0,1,99,99,9,2,The ground is almost bare here due to the pacing of so many guards.,האדמה מסביבך חשופה כמעט לגמרי בשל הצעדות הבלתי פוסקות של אנשי המשמר.,
42,1,1,0,1,99,0,4,0,Go west?  And get scratches all over your nice new clothes?<CRLF>I think not.,"ללכת מערבה? ולשרוט את המלתחה החדשה שלך?
לא יקרה.",
45,1,1,4,1,99,32,105,110,The only good Goblin is a dead Goblin!,גובלין טוב הוא גובלין מת!,
45,1,1,5,1,99,0,31,49,What's he staring at?,במה הוא בוהה?,
45,1,1,6,1,99,46,19,0,Strange place to take a nap.,מקום מוזר לחטוף בו תנומה.,
45,1,1,7,1,99,50,43,4,He's getting a sun tan?,"מה איתו, הוא משתזף?",
45,1,1,8,1,99,83,0,114,A good Goblin!,גובלין טוב!,
45,1,1,9,1,99,112,46,0,Does anyone know CPR?,מישהו יודע עזרה ראשונה?,
45,1,1,10,1,99,1,96,50,Limp as a dishrag.,סחוט כמו סמרטוט רצפה.,
45,1,1,11,1,99,1,99,193,He lost.,הוא אבוד.,
45,1,1,12,1,99,1,99,3,"You've seen one dead Goblin, you've seen 'em all.","ראית גובלין אחד מת, ראית את כולם.",
45,1,4,1,1,99,1,99,37,You've know he's broke.,אתה יודע שהוא מרושש.,
45,1,4,2,1,99,1,99,77,He never had any money.,מעולם לא היו לו שקל על הנשמה.,
45,1,4,3,1,99,1,99,123,You've already taken his money.,כבר נטלת את כל ממונו.,
45,1,4,4,1,99,1,99,147,You find 5 silvers concealed in a pouch.  You take the silvers.,אתה מוצא 5 מטבעות כסף מוטמנים בארנק. אתה לוקח את הכסף.,
45,1,4,5,1,99,1,99,214,You find 4 silvers tucked in his tunic.  He has no use for the silvers.  Into your pocket they go.,"אתה מוצא 4 מעות כסף תחובים בטוניקה שלו. אין לו כבר מה לעשות עם הכסף, אז הוא הולך היישר אל כיסיך.",
45,1,4,6,1,99,1,99,9,The poor slob was the big loser at the poker game.  He didn't even have lunch money.,השלומפר האומלל היה המפסיד הכי גדול במשחק הפוקר. אפילו לא נשאר לו כסף לארוחת צהריים.,
45,1,4,7,1,99,1,99,83,"It's your lucky day, this was the big winner at last night's poker game.  You take his 35 silvers.",זהו יום המזל שלך! הוא היה המנצח הגדול במשחק הפוקר של ליל אמש. אתה מחרים ממנו את 35 השקלים שעליו.,
45,1,4,8,1,99,1,99,142,In this Goblin's left shoe you find 8 silvers. You look around and slip the silvers into your pocket.,בנעל שמאל של הגובלין אתה מוצא 8 מטבעות כסף. אתה מביט כה וכה ומחליק את הכסף לכיסך.,
45,1,4,9,1,99,1,99,10,Clutched in his hand are 4 silvers.  You take the money.,בידו הקמוצה אתה מוצא 4 שקלי כסף. אתה לוקח אותם.,
45,1,4,10,1,99,1,99,69,This guy lost all his dough to a loan shark.,הבחור הזה איבד את כל חסכונותיו לכרישי השוק האפור.,
45,1,4,11,1,99,1,99,96,The Goblin government lost his paycheck.,ממשלת הגובלינים פיטרה אותו מהעבודה.,
45,1,4,12,1,99,1,99,149,He didn't have anything.,לא היה לו כלום.,
45,2,1,0,1,99,2,99,35,It's R2D4!,זה R2D4!,
45,3,1,0,1,99,1,99,231,"It's Hollywood, a virtual Goblin!","זה הוליווד, גובלין וירטואלי!",
45,4,1,0,1,99,1,99,255,It's Droopy!,זה שלוכי!,
45,5,1,0,1,99,1,99,70,It's Sneaky!,זה תחמני!,
45,6,1,0,1,99,1,99,123,"It's Nickaroo, a real Goblin!","זה ניקארו, גובלין אמיתי!",
45,7,1,0,1,99,1,99,170,It's JohnnyFive!,זה ג'וני חמש!,
45,8,0,13,1,99,1,99,199,A Goblin steps out of the bush.,גובלין פוסע מתוך השיח.,
45,8,1,0,1,99,1,99,238,One strange bush!,איזה שיח מוזר!,
45,8,12,0,1,99,1,99,33,A Goblin steps out of the bush.,גובלין פוסע מתוך השיח.,
45,9,0,0,1,99,1,99,88,Wow!  You threw that dead goblin a long way!,וואו! השלכת את הגובלין המת למרחק רב!,
45,9,0,14,1,99,1,99,118,The Goblin has a mean look in its eyes.  You prepare for battle.,לגובלין יש מבט מרושע בעיניו. אתה מתכונן לקרב.,
45,9,1,0,1,99,0,32,0,"You're in the Goblin Central Combat Training Zone.  You wonder where all the goblins are coming from, but don't worry about it.  It's just one of those little unsolved mysteries of the universe.  ","אתה בלב ליבו של מרכז ההדרכה הקרבית מיסודם של עדת הגובלינים. אתה תוהה מאין צצים כל הגובלינים, אך הסר דאגה מליבך. זו בסך הכול עוד אחת מתעלומות היקום הבלתי פתורות.",
52,1,1,0,1,99,4,0,102,Walking through those bushes could make you subject to a grave penalty.,מעבר דרך שיחים אלה משול להתאבדות.,
53,1,1,0,1,99,97,32,102,It's just a bush.,זה רק שיח.,
53,2,1,0,1,99,46,32,0,It is a common bush.,זהו שיח נפוץ.,
53,3,1,0,1,99,4,2,0,It's a small tree.,עץ קטן.,
53,4,1,14,1,99,40,99,4,The handsome Centaur has a look of pride and dignity as he rakes his field.,לקנטאור יפה התואר יש מבט גאה ואצילי בעודו גורף את שדהו.,
53,4,1,15,1,99,55,1,77,The majestic Centaur watches you carefully.,הקנטאור המלכותי מתבונך בך בתשומת לב.,
53,4,2,1,1,38,114,32,105,Baron,ברון,
53,4,2,2,1,38,39,7,40,Brigands,שודדים,
53,4,2,3,1,38,102,32,97,Centaurs,קנטאורים,
53,4,2,4,1,38,100,118,101,Farm,חווה,
53,4,2,5,1,38,115,32,97,Field,שדה,
53,4,2,6,1,38,118,2,0,Fruit,פרי,
53,4,2,7,1,38,40,99,4,Harvest,קציר,
53,4,2,8,1,38,55,1,38,Healer,מרפאה,
53,4,2,9,1,38,117,32,100,Hilde,הילדה,
53,4,2,10,1,38,40,14,40,Leader,מנהיג,
53,4,2,11,1,38,105,110,108,Farmer's Mart,שוק האיכרים,
53,4,2,12,1,38,114,100,32,Name,שם,
53,4,2,13,1,38,117,39,118,Vegetable%c,ירקות,
53,4,5,1,1,38,32,115,101,I'm sorry.  I know little about the Baron and his family.,"""מצטער. הידע שלי אודות הברון ומשפחתו מצומצם מאוד.""",
53,4,5,2,1,38,104,105,110,"""The brigands attacked me a few months ago.  I am a strong fighter and my hooves are deadly, but there were too many of them.""","""השודדים תקפו לפני חודשים מספר. אני לוחם חזק והטלפיים שלי קטלניות, אך הם היו רבים מדי.""",
53,4,5,2,2,38,32,108,105,"""My right leg was broken, and there is no pride for a Centaur who cannot run. If it had not been for the unlikely intervention of their leader, I would be dead.""","""רגלי הימנית נשברה, ואין כבוד לקנטאור שלא מסוגל לרוץ. הייתי כבר מת אילולא ההתערבות הלא הגיונית של מנהיגם.""",
53,4,5,3,1,38,32,13,10,"""We Centaurs are a very ancient and proud people.""","""אנחנו הקנטאורים עם עתיק וגאה.""","הורדתי ""הננו"""
53,4,5,4,1,38,97,113,117,"""I can grow enough on this little plot to feed my family and the village.  You should see this field at harvest time!""","""חלקת שדה קטנה זו מצמיחה מספיק מזון בכדי להאכיל את בני משפחתי וכפרי. אתה חייב לראות איך השדה נראה בעונת הקיץ.""",
53,4,5,5,1,38,58,32,13,"""There is much work for me to do now and I bid you good day.""","""היום קצר והמלאכה מרובה ולכן אפרד ממך בברכת יום טוב.""",
